0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.627540000000000712e-03,-3.627540000000000712e-03,-3.627540000000000712e-03
-8.225170000000002132e-03,-8.225170000000002132e-03,-8.225170000000002132e-03
-9.220160000000003284e-03,-9.220160000000003284e-03,-9.220160000000003284e-03
-9.796670000000003847e-03,-9.796670000000003847e-03,-9.796670000000003847e-03
-1.110386000000000359e-02,-1.110386000000000359e-02,-1.110386000000000359e-02
-1.443455000000000432e-02,-1.443455000000000432e-02,-1.443455000000000432e-02
-1.543148000000000436e-02,-1.543148000000000436e-02,-1.543148000000000436e-02
-1.507623000000000470e-02,-1.507623000000000470e-02,-1.507623000000000470e-02
-1.588260000000000366e-02,-1.588260000000000366e-02,-1.588260000000000366e-02
-1.670142000000000501e-02,-1.670142000000000501e-02,-1.670142000000000501e-02
-1.652717000000000422e-02,-1.652717000000000422e-02,-1.652717000000000422e-02
-1.495286000000000531e-02,-1.495286000000000531e-02,-1.495286000000000531e-02
-1.449229000000000489e-02,-1.449229000000000489e-02,-1.449229000000000489e-02
-1.464270000000000502e-02,-1.464270000000000502e-02,-1.464270000000000502e-02
-1.406339000000000547e-02,-1.406339000000000547e-02,-1.406339000000000547e-02
-1.249101000000000551e-02,-1.249101000000000551e-02,-1.249101000000000551e-02
-1.121838000000000522e-02,-1.121838000000000522e-02,-1.121838000000000522e-02
-1.048491000000000527e-02,-1.048491000000000527e-02,-1.048491000000000527e-02
-8.830200000000005059e-03,-8.830200000000005059e-03,-8.830200000000005059e-03
-6.517600000000005334e-03,-6.517600000000005334e-03,-6.517600000000005334e-03
-4.504750000000005278e-03,-4.504750000000005278e-03,-4.504750000000005278e-03
-2.839530000000005903e-03,-2.839530000000005903e-03,-2.839530000000005903e-03
-7.797700000000064476e-04,-7.797700000000064476e-04,-7.797700000000064476e-04
2.273059999999992985e-03,2.273059999999992985e-03,2.273059999999992985e-03
5.145849999999992617e-03,5.145849999999992617e-03,5.145849999999992617e-03
7.742839999999992159e-03,7.742839999999992159e-03,7.742839999999992159e-03
1.097377999999999201e-02,1.097377999999999201e-02,1.097377999999999201e-02
1.507807999999999198e-02,1.507807999999999198e-02,1.507807999999999198e-02
1.931356999999999172e-02,1.931356999999999172e-02,1.931356999999999172e-02
2.336901999999999036e-02,2.336901999999999036e-02,2.336901999999999036e-02
2.805841999999999017e-02,2.805841999999999017e-02,2.805841999999999017e-02
3.307053999999998856e-02,3.307053999999998856e-02,3.307053999999998856e-02
3.850113999999998926e-02,3.850113999999998926e-02,3.850113999999998926e-02
4.377563999999999067e-02,4.377563999999999067e-02,4.377563999999999067e-02
4.930103999999999043e-02,4.930103999999999043e-02,4.930103999999999043e-02
5.524491999999998904e-02,5.524491999999998904e-02,5.524491999999998904e-02
6.151151999999998621e-02,6.151151999999998621e-02,6.151151999999998621e-02
6.774172999999998612e-02,6.774172999999998612e-02,6.774172999999998612e-02
